sample_id,compuesto_id,abundancia,unidad
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp009,0.07,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp009,0.29,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp009,0.3,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp009,0.59,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp009,0.4,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp009,0.05,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp009,0.09,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp009,0.12,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp009,0.04,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp009,0.38,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp009,0.48,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp009,0.36,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp009,0.36,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp009,0.54,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp009,0.47,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp009,0.36,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp009,0.56,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp009,0.35,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp009,0.09,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp009,0.18,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp009,0.31,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp010,0.95,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp010,0.45,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp010,1.04,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp010,1.52,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp010,1.07,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp010,6.96,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp010,7.34,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp010,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp011,1.9,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp011,1.99,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp011,1.32,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp011,0.26,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp011,1.35,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp011,0.52,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp011,0.54,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp011,1.74,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp011,1.08,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp011,0.19,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp011,0.14,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp011,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp011,0.02,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp012,0.9,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp012,1.27,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp012,0.38,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp012,0.33,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp012,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp012,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp012,0.16,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp012,0.15,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp012,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp012,0.83,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp012,0.84,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp012,0.18,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp012,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp012,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp012,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp012,0.79,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp012,0.17,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp012,0.31,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp012,0.4,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp012,0.06,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp012,1.8,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp012,0.2,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp012,0.11,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp012,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp012,1.39,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp012,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp012,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp012,0.03,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp012,1.02,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp012,0.22,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp012,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp012,0.81,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp013,0.51,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp013,0.08,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp013,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp013,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp013,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp013,0.76,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp013,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp013,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp013,1.08,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp013,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp013,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp013,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp013,0.31,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp013,0.08,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp013,0.77,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp013,0.24,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp013,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp013,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp013,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp013,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp013,1.3,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp013,0.92,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp013,0.39,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp013,1.15,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp013,1.34,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp013,1.59,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp013,1.55,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp013,0.97,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp013,0.84,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp013,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp013,0.36,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp013,0.57,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp014,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp014,0.27,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp014,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp014,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp014,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp014,1.38,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp014,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp014,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp014,1.84,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp014,0.02,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp014,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp014,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp014,0.34,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp014,0.6,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp014,0.98,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp014,0.47,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp014,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp014,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp014,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp014,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp014,1.45,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp014,2.02,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp014,0.87,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp014,1.14,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp014,2.06,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp014,1.74,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp014,1.74,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp014,1.43,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp014,0.95,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp014,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp014,0.58,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp014,0.9,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp015,3.97,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp015,1.33,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp015,1.16,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp015,1.92,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp015,0.65,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp015,1.02,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp015,1.03,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp015,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp015,0.79,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp016,0.13,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp016,0.07,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp016,0.3,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp016,0.03,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp016,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp017,0.58,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp017,1.19,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp017,0.18,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp017,0.12,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp017,0.39,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp017,1.0,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp017,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp017,0.12,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp017,2.48,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp017,0.23,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp017,0.1,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp017,0.1,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp017,0.67,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp017,0.65,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp017,0.74,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp017,1.48,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp017,0.04,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp017,0.09,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp017,0.82,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp017,0.15,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp017,1.18,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp017,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp017,2.88,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp017,1.48,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp017,1.07,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp017,0.82,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp017,1.5,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp017,0.56,concentracion_ng_per_gfw
