sample_id,compuesto_id,abundancia,unidad
ayelo2026_rc_au8_r02,ayelo2026_cmp013,10.64,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r03,ayelo2026_cmp001,181.94,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r03,ayelo2026_cmp002,20.06,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r03,ayelo2026_cmp003,72.22,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r03,ayelo2026_cmp004,94.06,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r03,ayelo2026_cmp005,71.38,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r03,ayelo2026_cmp006,30.03,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r03,ayelo2026_cmp007,8.24,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r03,ayelo2026_cmp008,3.05,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r03,ayelo2026_cmp009,65.5,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r03,ayelo2026_cmp010,0.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r03,ayelo2026_cmp011,59.92,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r03,ayelo2026_cmp012,14.53,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r03,ayelo2026_cmp013,14.34,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r04,ayelo2026_cmp001,134.29,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r04,ayelo2026_cmp002,29.7,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r04,ayelo2026_cmp003,19.71,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r04,ayelo2026_cmp004,23.14,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r04,ayelo2026_cmp005,6.33,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r04,ayelo2026_cmp006,8.4,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r04,ayelo2026_cmp007,2.7,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r04,ayelo2026_cmp008,4.23,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r04,ayelo2026_cmp009,5.23,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r04,ayelo2026_cmp010,0.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r04,ayelo2026_cmp011,12.62,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r04,ayelo2026_cmp012,3.49,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r04,ayelo2026_cmp013,3.98,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r05,ayelo2026_cmp001,164.63,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r05,ayelo2026_cmp002,274.92,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r05,ayelo2026_cmp003,265.72,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r05,ayelo2026_cmp004,438.16,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r05,ayelo2026_cmp005,279.86,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r05,ayelo2026_cmp006,129.87,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r05,ayelo2026_cmp007,139.39,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r05,ayelo2026_cmp008,21.13,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r05,ayelo2026_cmp009,398.49,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r05,ayelo2026_cmp010,41.14,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r05,ayelo2026_cmp011,330.57,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r05,ayelo2026_cmp012,71.83,unidad_relativa_reportada_en_paper
ayelo2026_rc_au8_r05,ayelo2026_cmp013,40.7,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r01,ayelo2026_cmp001,282.74,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r01,ayelo2026_cmp002,47.52,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r01,ayelo2026_cmp003,33.89,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r01,ayelo2026_cmp004,25.93,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r01,ayelo2026_cmp005,9.1,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r01,ayelo2026_cmp006,12.22,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r01,ayelo2026_cmp007,2.89,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r01,ayelo2026_cmp008,2.64,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r01,ayelo2026_cmp009,8.08,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r01,ayelo2026_cmp010,3.27,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r01,ayelo2026_cmp011,13.91,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r01,ayelo2026_cmp012,3.65,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r01,ayelo2026_cmp013,5.06,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r02,ayelo2026_cmp001,174.99,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r02,ayelo2026_cmp002,30.57,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r02,ayelo2026_cmp003,20.97,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r02,ayelo2026_cmp004,17.9,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r02,ayelo2026_cmp005,12.43,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r02,ayelo2026_cmp006,7.8,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r02,ayelo2026_cmp007,11.35,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r02,ayelo2026_cmp008,2.38,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r02,ayelo2026_cmp009,11.49,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r02,ayelo2026_cmp010,2.13,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r02,ayelo2026_cmp011,10.83,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r02,ayelo2026_cmp012,3.35,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r02,ayelo2026_cmp013,1.46,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r03,ayelo2026_cmp001,323.61,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r03,ayelo2026_cmp002,13.03,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r03,ayelo2026_cmp003,41.1,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r03,ayelo2026_cmp004,78.6,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r03,ayelo2026_cmp005,29.45,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r03,ayelo2026_cmp006,30.84,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r03,ayelo2026_cmp007,23.56,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r03,ayelo2026_cmp008,3.12,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r03,ayelo2026_cmp009,36.83,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r03,ayelo2026_cmp010,2.22,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r03,ayelo2026_cmp011,53.24,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r03,ayelo2026_cmp012,12.48,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r03,ayelo2026_cmp013,11.78,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r04,ayelo2026_cmp001,566.5,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r04,ayelo2026_cmp002,50.79,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r04,ayelo2026_cmp003,94.26,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r04,ayelo2026_cmp004,154.06,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r04,ayelo2026_cmp005,43.47,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r04,ayelo2026_cmp006,44.31,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r04,ayelo2026_cmp007,16.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r04,ayelo2026_cmp008,2.6,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r04,ayelo2026_cmp009,97.05,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r04,ayelo2026_cmp010,10.95,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r04,ayelo2026_cmp011,114.59,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r04,ayelo2026_cmp012,31.88,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r04,ayelo2026_cmp013,11.91,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r05,ayelo2026_cmp001,200.58,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r05,ayelo2026_cmp002,19.51,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r05,ayelo2026_cmp003,41.04,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r05,ayelo2026_cmp004,138.16,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r05,ayelo2026_cmp005,73.49,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r05,ayelo2026_cmp006,43.96,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r05,ayelo2026_cmp007,26.84,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r05,ayelo2026_cmp008,3.87,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r05,ayelo2026_cmp009,80.59,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r05,ayelo2026_cmp010,42.72,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r05,ayelo2026_cmp011,159.42,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r05,ayelo2026_cmp012,36.42,unidad_relativa_reportada_en_paper
ayelo2026_rc_au9a_r05,ayelo2026_cmp013,35.43,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r01,ayelo2026_cmp001,2296.23,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r01,ayelo2026_cmp002,450.21,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r01,ayelo2026_cmp003,313.37,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r01,ayelo2026_cmp004,326.77,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r01,ayelo2026_cmp005,96.11,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r01,ayelo2026_cmp006,135.85,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r01,ayelo2026_cmp007,224.58,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r01,ayelo2026_cmp008,44.24,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r01,ayelo2026_cmp009,127.92,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r01,ayelo2026_cmp010,51.98,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r01,ayelo2026_cmp011,249.45,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r01,ayelo2026_cmp012,0.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r01,ayelo2026_cmp013,0.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r02,ayelo2026_cmp001,1220.56,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r02,ayelo2026_cmp002,238.28,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r02,ayelo2026_cmp003,171.51,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r02,ayelo2026_cmp004,102.63,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r02,ayelo2026_cmp005,225.88,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r02,ayelo2026_cmp006,84.57,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r02,ayelo2026_cmp007,98.11,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r02,ayelo2026_cmp008,152.92,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r02,ayelo2026_cmp009,0.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r02,ayelo2026_cmp010,53.93,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r02,ayelo2026_cmp011,108.52,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r02,ayelo2026_cmp012,0.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r02,ayelo2026_cmp013,0.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r03,ayelo2026_cmp001,1952.57,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r03,ayelo2026_cmp002,175.2,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r03,ayelo2026_cmp003,325.2,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r03,ayelo2026_cmp004,610.86,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r03,ayelo2026_cmp005,89.16,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r03,ayelo2026_cmp006,182.03,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r03,ayelo2026_cmp007,196.74,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r03,ayelo2026_cmp008,68.63,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r03,ayelo2026_cmp009,968.22,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r03,ayelo2026_cmp010,33.95,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r03,ayelo2026_cmp011,414.98,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r03,ayelo2026_cmp012,0.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r03,ayelo2026_cmp013,0.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r04,ayelo2026_cmp001,537.84,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r04,ayelo2026_cmp002,324.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r04,ayelo2026_cmp003,322.92,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r04,ayelo2026_cmp004,54.05,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r04,ayelo2026_cmp005,88.11,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r04,ayelo2026_cmp006,116.24,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r04,ayelo2026_cmp007,48.6,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r04,ayelo2026_cmp008,60.48,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r04,ayelo2026_cmp009,0.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r04,ayelo2026_cmp010,59.81,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r04,ayelo2026_cmp011,33.39,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r04,ayelo2026_cmp012,0.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r04,ayelo2026_cmp013,0.0,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r05,ayelo2026_cmp001,340.86,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r05,ayelo2026_cmp002,217.36,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r05,ayelo2026_cmp003,575.8,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r05,ayelo2026_cmp004,446.79,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r05,ayelo2026_cmp005,576.66,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r05,ayelo2026_cmp006,277.21,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r05,ayelo2026_cmp007,53.51,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r05,ayelo2026_cmp008,12.95,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r05,ayelo2026_cmp009,541.53,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r05,ayelo2026_cmp010,13.91,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r05,ayelo2026_cmp011,502.38,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r05,ayelo2026_cmp012,59.15,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx1_r05,ayelo2026_cmp013,51.72,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r01,ayelo2026_cmp001,141.77,unidad_relativa_reportada_en_paper
